sampleID,siteID,type,collection,dateTime,dateTimeStart,dateTimeEnd,sizeL,fieldSampleTempC,shippedOnIce,sentDate,recDate,notes,sampleDate
514W-I-A3,WATERLOO,rawWW,cpTP24h,,2021-06-01 07:00:00.000,2021-06-02 07:00:00.000,10,4.0,Yes,2021-06-03,2021-06-03 11:00:00,,2021-06-02
510W-I-A1,WARDEN,rawWW,grb,2021-06-02 09:20:00.000,,,3,17.2,Yes,2021-06-03,2021-06-03 11:00:00,,2021-06-02
510W-I-A2,WARDEN,rawWW,grb,2021-06-02 09:20:00.000,,,3,17.2,Yes,2021-06-03,2021-06-03 11:00:00,,2021-06-02
510W-I-A3,WARDEN,rawWW,grb,2021-06-02 09:20:00.000,,,3,17.2,Yes,2021-06-03,2021-06-03 11:00:00,,2021-06-02
513W-I-A1,LESLIE,rawWW,grb,2021-06-02 08:39:00.000,,,3,17.4,Yes,2021-06-03,2021-06-03 11:00:00,,2021-06-02
513W-I-A2,LESLIE,rawWW,grb,2021-06-02 08:39:00.000,,,3,17.4,Yes,2021-06-03,2021-06-03 11:00:00,,2021-06-02
513W-I-A3,LESLIE,rawWW,grb,2021-06-02 08:39:00.000,,,3,17.4,Yes,2021-06-03,2021-06-03 11:00:00,,2021-06-02
516W-I-A1,GALT,rawWW,cpTP24h,,2021-06-01 08:00:00.000,2021-06-02 08:00:00.000,10,4.0,Yes,2021-06-03,2021-06-03 11:00:00,,2021-06-02
510R-I-A1,WARDEN,rawWW,grb,2021-06-03 08:20:00.000,,,3,16.4,Yes,2021-06-03,2021-06-03 11:00:00,,2021-06-03
514R-I-A1,WATERLOO,rawWW,cpTP24h,,2021-06-02 07:00:00.000,2021-06-03 07:00:00.000,10,4.0,Yes,2021-06-03,2021-06-03 11:00:00,,2021-06-03
516R-I-A1,GALT,rawWW,cpTP24h,,2021-06-02 08:00:00.000,2021-06-03 08:00:00.000,10,4.0,Yes,2021-06-03,2021-06-03 11:00:00,,2021-06-03
507R-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-06-02 08:00:00.000,2021-06-03 08:00:00.000,5,4.0,Yes,2021-06-04,2021-06-04 15:30:00,,2021-06-03
508R-I-A1,GE BOOTH,pstGrit,cpTP24h,,2021-06-02 08:43:00.000,2021-06-03 08:43:00.000,5,4.0,Yes,2021-06-04,2021-06-04 15:30:00,,2021-06-03
509R-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-06-02 10:44:00.000,2021-06-03 10:44:00.000,5,4.0,Yes,2021-06-04,2021-06-04 15:30:00,,2021-06-03
507F-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-06-03 08:00:00.000,2021-06-04 08:00:00.000,5,4.0,Yes,2021-06-04,2021-06-04 15:30:00,,2021-06-04
508F-I-A1,GE BOOTH,pstGrit,cpTP24h,,2021-06-03 08:07:00.000,2021-06-04 08:07:00.000,5,4.0,Yes,2021-06-04,2021-06-04 15:30:00,,2021-06-04
509F-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-06-03 09:16:00.000,2021-06-04 09:16:00.000,5,4.0,Yes,2021-06-04,2021-06-04 15:30:00,,2021-06-04
510F-I-A1,WARDEN,rawWW,grb,2021-06-04 09:10:00.000,,,3,17.8,Yes,2021-06-07,2021-06-07 12:45:00,,2021-06-04
513F-I-A1,LESLIE,rawWW,grb,2021-06-04 08:21:00.000,,,3,17.7,Yes,2021-06-07,2021-06-07 12:45:00,,2021-06-04
524U-I-A1,WATERLOO,rawWW,cpTP24h,,2021-06-05 08:00:00.000,2021-06-06 08:00:00.000,10,4.0,Yes,2021-06-07,2021-06-07 10:35:00,,2021-06-06
526U-I-A1,GALT,rawWW,cpTP24h,,2021-06-05 08:00:00.000,2021-06-06 08:00:00.000,10,4.0,Yes,2021-06-07,2021-06-07 10:00:00,,2021-06-06
526U-I-A2,GALT,rawWW,cpTP24h,,2021-06-05 08:00:00.000,2021-06-06 08:00:00.000,10,4.0,Yes,2021-06-07,2021-06-07 10:00:00,,2021-06-06
526U-I-A3,GALT,rawWW,cpTP24h,,2021-06-05 08:00:00.000,2021-06-06 08:00:00.000,10,4.0,Yes,2021-06-07,2021-06-07 10:00:00,,2021-06-06
517M-I-A1,CLARKSON,pstGrit,cpTP24h,,2021-06-06 08:07:00.000,2021-06-07 08:07:00.000,5,4.0,Yes,2021-06-07,2021-06-07 15:00:00,,2021-06-07
517M-I-A2,CLARKSON,pstGrit,cpTP24h,,2021-06-06 08:07:00.000,2021-06-07 08:07:00.000,5,4.0,Yes,2021-06-07,2021-06-07 15:00:00,,2021-06-07
517M-I-A3,CLARKSON,pstGrit,cpTP24h,,2021-06-06 08:07:00.000,2021-06-07 08:07:00.000,5,4.0,Yes,2021-06-07,2021-06-07 15:00:00,,2021-06-07
518M-I-A1,GE BOOTH,pstGrit,cpTP24h,,2021-06-06 08:38:00.000,2021-06-07 08:38:00.000,5,4.0,Yes,2021-06-07,2021-06-07 15:00:00,,2021-06-07
518M-I-A2,GE BOOTH,pstGrit,cpTP24h,,2021-06-06 08:38:00.000,2021-06-07 08:38:00.000,5,4.0,Yes,2021-06-07,2021-06-07 15:00:00,,2021-06-07
518M-I-A3,GE BOOTH,pstGrit,cpTP24h,,2021-06-06 08:38:00.000,2021-06-07 08:38:00.000,5,4.0,Yes,2021-06-07,2021-06-07 15:00:00,,2021-06-07
519M-I-A1,HUMBER AMF,rawWW,cpTP24h,,2021-06-06 11:10:00.000,2021-06-07 11:10:00.000,5,4.0,Yes,2021-06-07,2021-06-07 15:00:00,,2021-06-07
519M-I-A2,HUMBER AMF,rawWW,cpTP24h,,2021-06-06 11:10:00.000,2021-06-07 11:10:00.000,5,4.0,Yes,2021-06-07,2021-06-07 15:00:00,,2021-06-07
519M-I-A3,HUMBER AMF,rawWW,cpTP24h,,2021-06-06 11:10:00.000,2021-06-07 11:10:00.000,5,4.0,Yes,2021-06-07,2021-06-07 15:00:00,,2021-06-07
525M-I-A1,KITCHENER,pstGrit,cpTP24h,,2021-06-06 08:00:00.000,2021-06-07 08:00:00.000,10,4.0,Yes,2021-06-07,2021-06-07 10:35:00,,2021-06-07
525M-I-A2,KITCHENER,pstGrit,cpTP24h,,2021-06-06 08:00:00.000,2021-06-07 08:00:00.000,10,4.0,Yes,2021-06-07,2021-06-07 10:35:00,,2021-06-07
525M-I-A3,KITCHENER,pstGrit,cpTP24h,,2021-06-06 08:00:00.000,2021-06-07 08:00:00.000,10,4.0,Yes,2021-06-07,2021-06-07 10:35:00,,2021-06-07
525M-I-B1,KITCHENER,pstGrit,cpTP24h,,2021-06-06 08:00:00.000,2021-06-07 08:00:00.000,10,4.0,Yes,2021-06-07,2021-06-07 10:35:00,,2021-06-07
525M-I-B2,KITCHENER,pstGrit,cpTP24h,,2021-06-06 08:00:00.000,2021-06-07 08:00:00.000,10,4.0,Yes,2021-06-07,2021-06-07 10:35:00,,2021-06-07
525M-I-B3,KITCHENER,pstGrit,cpTP24h,,2021-06-06 08:00:00.000,2021-06-07 08:00:00.000,10,4.0,Yes,2021-06-07,2021-06-07 10:35:00,,2021-06-07
525M-I-B4,KITCHENER,pstGrit,cpTP24h,,2021-06-06 08:00:00.000,2021-06-07 08:00:00.000,10,4.0,Yes,2021-06-07,2021-06-07 10:35:00,,2021-06-07
525M-I-B5,KITCHENER,pstGrit,cpTP24h,,2021-06-06 08:00:00.000,2021-06-07 08:00:00.000,10,4.0,Yes,2021-06-07,2021-06-07 10:35:00,,2021-06-07
525M-I-B6,KITCHENER,pstGrit,cpTP24h,,2021-06-06 08:00:00.000,2021-06-07 08:00:00.000,10,4.0,Yes,2021-06-07,2021-06-07 10:35:00,,2021-06-07
524M-I-A1,WATERLOO,rawWW,cpTP24h,,2021-06-06 08:00:00.000,2021-06-07 08:00:00.000,10,4.0,Yes,2021-06-07,2021-06-07 10:35:00,,2021-06-07
524M-I-A2,WATERLOO,rawWW,cpTP24h,,2021-06-06 08:00:00.000,2021-06-07 08:00:00.000,10,4.0,Yes,2021-06-07,2021-06-07 10:35:00,,2021-06-07
524M-I-A3,WATERLOO,rawWW,cpTP24h,,2021-06-06 08:00:00.000,2021-06-07 08:00:00.000,10,4.0,Yes,2021-06-07,2021-06-07 10:35:00,,2021-06-07
