sampleID,siteID,type,collection,dateTime,dateTimeStart,dateTimeEnd,sizeL,fieldSampleTempC,shippedOnIce,sentDate,recDate,notes,sampleDate
PV1714,TB,rawWW,cpTP24h,,2022-09-28 08:45:00,2022-09-29 08:30:00,0.5,8.2,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-09-29
PV1715,TB,rawWW,cpTP24h,,2022-10-02 09:39:00,2022-10-03 09:10:00,0.5,8.6,Yes,,,Sample shipped at RT from site to lab by courier (overnight shipping),2022-10-03
PV1716,LRPCP,rawWW,cpTP24h,,2022-10-03 00:00:00,2022-10-04 00:00:00,1.0,15.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-04
PV1717,LRPCP,rawWW,cpTP24h,,2022-10-04 00:00:00,2022-10-05 00:00:00,1.0,16.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-05
PV1718,LRWRP,rawWW,cpTP24h,,2022-10-03 07:00:00,2022-10-04 07:00:00,1.0,22.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-04
PV1719,LRWRP,rawWW,grb,2022-10-05 07:00:00,,,1.0,23.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-05
PV1744,CHWW,rawWW,cpTP24h,,2022-10-04 00:00:00,2022-10-05 00:00:00,0.5,8.5,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-10-05
PV1745,TB,rawWW,cpTP24h,,2022-10-04 08:35:00,2022-10-05 09:00:00,0.5,8.1,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-10-05
PV1746,AM,rawWW,cpTP24h,,2022-10-04 09:15:00,2022-10-05 14:30:00,1.0,12.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-05
PV1747,AM,rawWW,cpTP24h,,2022-10-06 06:30:00,2022-10-07 06:30:00,1.0,12.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-07
PV1748,LPCC,rawWW,cpTP24h,,2022-10-04 04:45:00,2022-10-05 05:00:00,1.0,26.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-05
PV1749,LPCC,rawWW,cpTP24h,,2022-10-06 04:30:00,2022-10-07 04:30:00,1.0,25.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-07
PV1750,LA,rawWW,cpTP24h,,2022-10-05 08:00:00,2022-10-06 08:00:00,1.0,20.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-06
PV1751,LRPCP,rawWW,cpTP24h,,2022-10-05 00:00:00,2022-10-06 00:00:00,1.0,20.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-06
PV1752,LRPCP,rawWW,cpTP24h,,2022-10-06 00:01:00,2022-10-06 23:59:00,1.0,20.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-06
PV1753,LRWRP,rawWW,cpTP24h,,2022-10-05 06:30:00,2022-10-06 06:30:00,1.0,23.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-06
PV1754,LRWRP,rawWW,cpTP24h,,2022-10-06 07:00:00,2022-10-07 07:00:00,1.0,21.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-07
PV1755,MQ Blank,,grb,2022-10-12 09:00:00,,,,,,,,,2022-10-12
PV1760,LRPCP,rawWW,cpTP24h,,2022-10-10 00:00:00,2022-10-11 00:00:00,1.0,19.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-11
PV1761,LRPCP,rawWW,cpTP24h,,2022-10-11 00:00:00,2022-10-12 00:00:00,1.0,19.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-12
PV1762,LRWRP,rawWW,cpTP24h,,2022-10-10 06:30:00,2022-10-11 06:30:00,1.0,21.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-11
PV1763,LRWRP,rawWW,cpTP24h,,2022-10-11 06:30:00,2022-10-12 06:30:00,1.0,22.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-12
PV1769,CHWW,rawWW,cpTP24h,,2022-10-06 00:00:00,2022-10-07 00:00:00,0.5,19.5,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-10-07
PV1770,CHWW,rawWW,cpTP24h,,2022-10-09 00:00:00,2022-10-10 00:00:00,0.5,18.0,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-10-10
PV1771,TB,rawWW,cpTP24h,,2022-10-06 08:45:00,2022-10-07 09:00:00,0.5,6.3,Yes,,,Sample shipped at RT from site to lab by courier (overnight shipping),2022-10-07
PV1772,TB,rawWW,cpTP24h,,2022-10-09 09:20:00,2022-10-10 09:30:00,0.5,8.1,Yes,,,Sample shipped at RT from site to lab by courier (overnight shipping),2022-10-10
PV1773,LA,rawWW,cpTP24h,,2022-10-11 08:00:00,2022-10-12 08:00:00,1.0,15.9,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-12
PV1789,CHWW,rawWW,cpTP24h,,2022-10-11 07:00:00,2022-10-12 07:00:00,0.5,19.1,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-10-12
PV1790,TB,rawWW,cpTP24h,,2022-10-11 08:40:00,2022-10-12 09:30:00,0.5,7.1,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-10-12
PV1791,LRPCP,rawWW,cpTP24h,,2022-10-12 00:00:00,2022-10-13 00:00:00,1.0,20.1,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-13
PV1792,LRPCP,rawWW,cpTP24h,,2022-10-13 00:00:00,2022-10-14 00:00:00,1.0,19.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-14
PV1793,LRWRP,rawWW,cpTP24h,,2022-10-12 06:40:00,2022-10-13 06:40:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-13
PV1794,LRWRP,rawWW,cpTP24h,,2022-10-13 06:45:00,2022-10-14 06:45:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-14
PV1795,MQ Blank,,grb,2022-10-17 10:00:00,,,,,,,,,2022-10-17
PV1796,AM,rawWW,cpTP24h,,2022-10-13 06:30:00,2022-10-14 06:30:00,1.0,20.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-14
PV1797,AM,rawWW,cpTP24h,,2022-10-16 06:30:00,2022-10-17 06:30:00,1.0,10.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-17
PV1798,LPCC,rawWW,cpTP24h,,2022-10-09 07:00:00,2022-10-10 07:00:00,1.0,20.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-10
PV1799,LPCC,rawWW,cpTP24h,,2022-10-11 05:00:00,2022-10-12 05:00:00,1.0,22.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-12
PV1800,LPCC,rawWW,cpTP24h,,2022-10-13 05:00:00,2022-10-14 05:00:00,1.0,21.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-14
PV1801,LPCC,rawWW,cpTP24h,,2022-10-16 12:00:00,2022-10-17 07:40:00,1.0,17.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-17
PV1802,LRPCP,rawWW,cpTP24h,,2022-10-16 00:00:00,2022-10-16 23:59:00,1.0,19.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-16
PV1803,LRWRP,rawWW,cpTP24h,,2022-10-16 07:00:00,2022-10-17 07:00:00,1.0,22.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-17
PV1814,CHWW,rawWW,cpTP24h,,2022-10-13 00:00:00,2022-10-14 00:00:00,0.5,15.8,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-10-14
PV1815,CHWW,rawWW,cpTP24h,,2022-10-16 00:00:00,2022-10-17 00:00:00,0.5,14.7,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-10-17
PV1816,TB,rawWW,cpTP24h,,2022-10-13 08:40:00,2022-10-14 09:15:00,0.5,8.1,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-10-14
PV1817,TB,rawWW,cpTP24h,,2022-10-16 09:44:00,2022-10-17 09:20:00,0.5,8.5,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-10-17
PV1818,LRPCP,rawWW,cpTP24h,,2022-10-17 00:00:00,2022-10-17 23:59:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-17
PV1819,LRPCP,rawWW,cpTP24h,,2022-10-18 00:00:00,2022-10-18 23:59:00,1.0,17.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-18
PV1820,LRWRP,rawWW,cpTP24h,,2022-10-17 06:40:00,2022-10-18 06:40:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-18
PV1821,LRWRP,rawWW,cpTP24h,,2022-10-18 07:00:00,2022-10-19 07:00:00,1.0,19.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-19
PV1826,LA,rawWW,cpTP24h,,2022-10-19 09:00:00,2022-10-20 09:00:00,1.0,19.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-20
PV1827,CHWW,rawWW,cpTP24h,,2022-10-18 00:00:00,2022-10-19 00:00:00,0.5,19.4,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-10-19
PV1828,TB,rawWW,cpTP24h,,2022-10-18 08:45:00,2022-10-19 09:10:00,0.5,8.1,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-10-19
PV1829,LRPCP,rawWW,cpTP24h,,2022-10-19 00:00:00,2022-10-19 23:59:00,1.0,17.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-19
PV1830,LRPCP,rawWW,cpTP24h,,2022-10-20 00:00:00,2022-10-20 23:59:00,1.0,17.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-20
PV1831,LRWRP,rawWW,cpTP24h,,2022-10-19 06:30:00,2022-10-20 06:30:00,1.0,20.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-20
PV1832,LRWRP,rawWW,cpTP24h,,2022-10-20 06:30:00,2022-10-21 06:30:00,1.0,20.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-21
PV1834,MQ Blank,,grb,2022-10-24 09:00:00,,,,,,,,,2022-10-24
PV1835,AM,rawWW,cpTP24h,,2022-10-23 06:30:00,2022-10-24 06:30:00,1.0,9.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-24
PV1836,LPCC,rawWW,cpTP24h,,2022-10-18 07:00:00,2022-10-19 07:00:00,1.0,18.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-19
PV1837,LPCC,rawWW,cpTP24h,,2022-10-20 07:30:00,2022-10-21 06:45:00,1.0,18.1,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-21
PV1838,LPCC,rawWW,cpTP24h,,2022-10-23 10:00:00,2022-10-24 07:30:00,1.0,17.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-24
PV1839,LRPCP,rawWW,cpTP24h,,2022-10-23 00:00:00,2022-10-24 00:00:00,1.0,19.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-24
PV1840,LRWRP,rawWW,cpTP24h,,2022-10-23 07:00:00,2022-10-24 07:00:00,1.0,20.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-24
PV1846,CHWW,rawWW,cpTP24h,,2022-10-20 07:00:00,2022-10-21 07:00:00,0.5,8.7,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-10-21
PV1847,CHWW,rawWW,cpTP24h,,2022-10-23 07:00:00,2022-10-24 07:00:00,0.5,13.3,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-10-24
PV1848,TB,rawWW,cpTP24h,,2022-10-20 09:15:00,2022-10-21 09:20:00,0.5,8.0,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-10-21
PV1849,TB,rawWW,cpTP24h,,2022-10-23 11:00:00,2022-10-24 09:00:00,0.5,8.1,Yes,,,Sample shipped at RT from site to lab by courier (overnight shipping),2022-10-24
PV1850,LA,rawWW,cpTP24h,,2022-10-24 08:00:00,2022-10-25 08:00:00,1.0,16.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-25
PV1851,LRPCP,rawWW,cpTP24h,,2022-10-24 00:00:00,2022-10-25 00:00:00,1.0,19.1,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-25
PV1852,LRPCP,rawWW,cpTP24h,,2022-10-25 00:00:00,2022-10-26 00:00:00,1.0,19.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-26
PV1853,LRWRP,rawWW,cpTP24h,,2022-10-24 07:00:00,2022-10-25 07:00:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-25
PV1854,LRWRP,rawWW,cpTP24h,,2022-10-25 06:40:00,2022-10-26 06:40:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-26
PV1866,CHWW,rawWW,cpTP24h,,2022-10-25 07:00:00,2022-10-26 07:00:00,0.5,11.2,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-10-26
PV1867,TB,rawWW,cpTP24h,,2022-10-25 09:00:00,2022-10-26 09:00:00,0.5,7.5,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-10-26
PV1868,LRPCP,rawWW,cpTP24h,,2022-10-26 00:01:00,2022-10-26 23:59:00,1.0,19.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-26
PV1869,LRPCP,rawWW,cpTP24h,,2022-10-27 00:01:00,2022-10-27 23:59:00,1.0,18.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-27
PV1870,LRWRP,rawWW,cpTP24h,,2022-10-26 07:00:00,2022-10-27 07:00:00,1.0,20.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-27
PV1871,LRWRP,rawWW,cpTP24h,,2022-10-27 07:00:00,2022-10-28 07:00:00,1.0,19.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-28
PV1875,MQ Blank,,grb,2022-10-31 09:00:00,,,,,,,,,2022-10-31
PV1876,AM,rawWW,cpTP24h,,2022-10-27 14:41:00,2022-10-28 14:42:00,1.0,8.9,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-28
PV1877,AM,rawWW,cpTP24h,,2022-10-30 06:30:00,2022-10-31 06:30:00,1.0,9.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-31
PV1878,LPCC,rawWW,cpTP24h,,2022-10-25 07:00:00,2022-10-26 07:00:00,1.0,18.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-26
PV1879,LPCC,rawWW,cpTP24h,,2022-10-27 07:00:00,2022-10-28 07:00:00,1.0,19.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-28
PV1880,LPCC,rawWW,cpTP24h,,2022-10-30 07:00:00,2022-10-31 07:00:00,1.0,19.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-31
PV1881,LRPCP,rawWW,cpTP24h,,2022-10-30 00:00:00,2022-10-31 00:00:00,1.0,19.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-31
PV1882,LRWRP,rawWW,cpTP24h,,2022-10-30 06:30:00,2022-10-31 06:30:00,1.0,20.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-10-31
PV1888,CHWW,rawWW,cpTP24h,,2022-10-27 07:00:00,2022-10-28 07:00:00,0.5,10.08,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-10-28
PV1889,CHWW,rawWW,cpTP24h,,2022-10-30 07:00:00,2022-10-31 07:00:00,0.5,16.9,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-10-31
PV1890,TB,rawWW,cpTP24h,,2022-10-27 08:45:00,2022-10-28 09:00:00,0.5,5.6,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-10-28
PV1891,TB,rawWW,cpTP24h,,2022-10-30 13:00:00,2022-10-31 09:00:00,0.5,5.5,Yes,,,Sample shipped at RT from site to lab by courier (overnight shipping),2022-10-31
PV1892,LA,rawWW,cpTP24h,,2022-11-01 07:00:00,2022-11-02 07:00:00,1.0,17.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-02
PV1893,LRPCP,rawWW,cpTP24h,,2022-10-31 00:00:00,2022-11-01 00:00:00,1.0,19.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-01
PV1894,LRPCP,rawWW,cpTP24h,,2022-11-01 00:00:00,2022-11-02 00:00:00,1.0,19.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-02
PV1895,LRWRP,rawWW,cpTP24h,,2022-10-31 07:00:00,2022-11-01 07:00:00,1.0,19.1,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-01
PV1896,LRWRP,rawWW,cpTP24h,,2022-11-01 07:00:00,2022-11-02 07:00:00,1.0,20.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-02
PV1901,CHWW,rawWW,cpTP24h,,2022-11-01 07:00:00,2022-11-02 07:00:00,0.5,16.8,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-11-02
PV1902,TB,rawWW,cpTP24h,,2022-11-01 08:30:00,2022-11-02 09:25:00,0.5,6.0,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-11-02
PV1903,LRPCP,rawWW,cpTP24h,,2022-11-02 00:00:00,2022-11-03 00:00:00,1.0,18.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-03
PV1904,LRPCP,rawWW,cpTP24h,,2022-11-03 00:00:00,2022-11-04 00:00:00,1.0,18.9,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-04
PV1905,LRWRP,rawWW,cpTP24h,,2022-11-02 06:40:00,2022-11-03 06:40:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-03
PV1906,LRWRP,rawWW,cpTP24h,,2022-11-03 06:40:00,2022-11-04 06:40:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-04
PV1919,MQ Blank,,grb,2022-11-07 09:00:00,,,,,,,,,2022-11-07
PV1920,AM,rawWW,cpTP24h,,2022-11-03 06:30:00,2022-11-04 06:30:00,1.0,11.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-04
PV1921,AM,rawWW,cpTP24h,,2022-11-06 06:30:00,2022-11-07 06:30:00,1.0,10.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-07
PV1922,LPCC,rawWW,cpTP24h,,2022-11-01 07:30:00,2022-11-02 06:30:00,1.0,20.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-02
PV1923,LPCC,rawWW,cpTP24h,,2022-11-03 07:00:00,2022-11-04 07:00:00,1.0,19.9,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-04
PV1924,LPCC,rawWW,cpTP24h,,2022-11-06 07:30:00,2022-11-07 07:30:00,1.0,19.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-07
PV1925,LRPCP,rawWW,cpTP24h,,2022-11-06 00:00:00,2022-11-07 00:00:00,1.0,18.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-07
PV1926,LRWRP,rawWW,cpTP24h,,2022-11-06 07:00:00,2022-11-07 07:00:00,1.0,19.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-07
PV1948,CHWW,rawWW,cpTP24h,,2022-11-03 07:00:00,2022-11-04 07:00:00,0.5,,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-11-04
PV1949,CHWW,rawWW,cpTP24h,,2022-11-06 07:00:00,2022-11-07 07:00:00,0.5,13.3,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-11-07
PV1950,LRPCP,rawWW,cpTP24h,,2022-11-07 00:00:00,2022-11-08 00:00:00,1.0,18.9,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-08
PV1951,LRPCP,rawWW,cpTP24h,,2022-11-08 00:00:00,2022-11-09 00:00:00,1.0,18.9,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-09
PV1952,LRWRP,rawWW,cpTP24h,,2022-11-07 06:40:00,2022-11-08 06:40:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-08
PV1953,LRWRP,rawWW,cpTP24h,,2022-11-08 06:40:00,2022-11-09 06:40:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-09
PV1954,CHWW,rawWW,cpTP24h,,2022-11-08 07:00:00,2022-11-09 07:00:00,0.5,18.0,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-11-09
PV1955,TB,rawWW,cpTP24h,,2022-11-03 09:00:00,2022-11-04 09:15:00,0.5,8.6,Yes,,,"Sample shipped at RT from site to lab by courier (overnight shipping), two days delay",2022-11-04
PV1956,TB,rawWW,cpTP24h,,2022-11-06 10:00:00,2022-11-07 09:10:00,0.5,6.2,Yes,,,"Sample shipped at RT from site to lab by courier (overnight shipping), two days delay",2022-11-07
PV1957,LA,rawWW,cpTP24h,,2022-11-08 08:00:00,2022-11-09 08:00:00,1.0,19.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-09
PV1965,TB,rawWW,cpTP24h,,2022-11-08 08:38:00,2022-11-09 08:50:00,0.5,3.5,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-11-09
PV1966,MQ Blank,,grb,2022-11-14 09:00:00,,,,,,,,,2022-11-14
PV1967,AM,rawWW,cpTP24h,,2022-11-09 06:30:00,2022-11-10 06:30:00,1.0,14.1,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-10
PV1968,AM,rawWW,cpTP24h,,2022-11-13 06:30:00,2022-11-14 06:30:00,1.0,10.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-14
PV1969,LPCC,rawWW,cpTP24h,,2022-11-08 07:30:00,2022-11-09 07:30:00,1.0,22.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-09
PV1970,LPCC,rawWW,cpTP24h,,2022-11-10 07:00:00,2022-11-11 07:00:00,1.0,21.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-11
PV1971,LPCC,rawWW,cpTP24h,,2022-11-13 08:30:00,2022-11-14 08:30:00,1.0,19.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-14
PV1972,LRPCP,rawWW,cpTP24h,,2022-11-09 00:00:00,2022-11-10 00:00:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-10
PV1973,LRPCP,rawWW,cpTP24h,,2022-11-13 00:01:00,2022-11-13 23:59:00,1.0,16.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-13
PV1974,LRWRP,rawWW,cpTP24h,,2022-11-09 07:00:00,2022-11-10 07:00:00,1.0,19.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-10
PV1975,LRWRP,rawWW,cpTP24h,,2022-11-10 07:00:00,2022-11-11 07:00:00,1.0,19.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-11
PV1976,LRWRP,rawWW,cpTP24h,,2022-11-13 06:40:00,2022-11-14 06:40:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-14
PV1995,CHWW,rawWW,cpTP24h,,2022-11-13 07:00:00,2022-11-14 07:00:00,0.5,17.3,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-11-14
PV1996,TB,rawWW,cpTP24h,,2022-11-09 08:40:00,2022-11-10 08:40:00,0.5,5.7,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-11-10
PV1997,TB,rawWW,cpTP24h,,2022-11-13 10:30:00,2022-11-14 09:00:00,0.5,6.3,Yes,,,Sample shipped at RT from site to lab by courier (overnight shipping),2022-11-14
PV1998,LA,rawWW,cpTP24h,,2022-11-14 08:00:00,2022-11-15 08:00:00,1.0,17.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-15
PV1999,LRPCP,rawWW,cpTP24h,,2022-11-14 00:00:00,2022-11-15 00:00:00,1.0,18.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-15
PV2000,LRPCP,rawWW,cpTP24h,,2022-11-15 00:00:00,2022-11-16 00:00:00,1.0,18.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-16
PV2001,LRWRP,rawWW,cpTP24h,,2022-11-14 06:30:00,2022-11-15 06:30:00,1.0,20.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-15
PV2002,LRWRP,rawWW,cpTP24h,,2022-11-15 06:30:00,2022-11-16 06:30:00,1.0,19.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-16
PV2007,CHWW,rawWW,cpTP24h,,2022-11-10 07:00:00,2022-11-11 07:00:00,0.5,17.3,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-11-11
PV2008,CHWW,rawWW,cpTP24h,,2022-11-15 07:00:00,2022-11-16 07:00:00,0.5,16.9,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-11-16
PV2009,TB,rawWW,cpTP24h,,2022-11-15 08:45:00,2022-11-16 09:00:00,0.5,5.9,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-11-16
PV2010,LRPCP,rawWW,cpTP24h,,2022-11-16 00:01:00,2022-11-16 23:59:00,1.0,16.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-16
PV2011,LRPCP,rawWW,cpTP24h,,2022-11-17 00:01:00,2022-11-17 23:59:00,1.0,16.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-17
PV2012,LRWRP,rawWW,cpTP24h,,2022-11-16 06:40:00,2022-11-17 06:40:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-17
PV2013,LRWRP,rawWW,cpTP24h,,2022-11-17 06:40:00,2022-11-18 06:40:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-18
PV2020,MQ Blank,,grb,2022-11-21 09:00:00,,,,,,,,,2022-11-21
PV2021,AM,rawWW,cpTP24h,,2022-11-17 06:30:00,2022-11-18 06:30:00,1.0,9.1,Yes,,,Sample picked up at plant and transported directly to lab,2022-11-18
