sampleID,siteID,type,collection,dateTime,dateTimeStart,dateTimeEnd,sizeL,fieldSampleTempC,shippedOnIce,notes,sampleDate
fac3_2021May14_b8,fac3,rawWW,cpgrb,,2021-05-14 09:10:00,2021-05-14 10:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-14
fac3_2021May19_b6,fac3,rawWW,cpgrb,,2021-05-19 09:05:00,2021-05-19 09:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-19
fac3_2021May21_b6,fac3,rawWW,cpgrb,,2021-05-21 09:40:00,2021-05-21 10:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-21
fac3_2021May26_b7,fac3,rawWW,cpgrb,,2021-05-26 09:10:00,2021-05-26 10:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-26
fac3_2021May28_b6,fac3,rawWW,cpgrb,,2021-05-28 09:15:00,2021-05-28 10:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-28
fac3_2021Jun02_b6,fac3,rawWW,cpgrb,,2021-06-02 09:50:00,2021-06-04 09:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-04
fac3_2021Jun04_b6,fac3,rawWW,cpgrb,,2021-06-04 09:20:00,2021-06-04 10:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-04
fac3_2021Jun09_b6,fac3,rawWW,cpgrb,,2021-06-09 09:10:00,2021-06-09 10:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-09
fac3_2021Jun16_b6,fac3,rawWW,cpgrb,,2021-06-16 09:00:00,2021-06-16 09:50:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-16
fac3_2021Jun18_b6,fac3,rawWW,cpgrb,,2021-06-18 09:05:00,2021-06-18 09:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-18
fac3_2021Jun23_b6,fac3,rawWW,cpgrb,,2021-06-23 09:05:00,2021-06-23 09:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-23
fac3_2021Jun25_b6,fac3,rawWW,cpgrb,,2021-06-25 09:05:00,2021-06-25 09:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-25
fac3_2021Jun30_b6,fac3,rawWW,cpgrb,,2021-06-30 09:10:00,2021-06-30 10:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-30
fac3_2021Jul07_b5,fac3,rawWW,cpgrb,,2021-07-07 09:05:00,2021-07-07 09:45:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-07
fac3_2021Jul09_b6,fac3,rawWW,cpgrb,,2021-07-09 09:10:00,2021-07-09 10:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-09
fac3_2021Jul14_b6,fac3,rawWW,cpgrb,,2021-07-14 09:04:00,2021-07-14 09:54:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-14
fac3_2021Jul16_b6,fac3,rawWW,cpgrb,,2021-07-16 09:10:00,2021-07-16 10:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-16
fac3_2021Jul23_b6,fac3,rawWW,cpgrb,,2021-07-23 09:10:00,2021-07-23 10:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-23
fac3_2021Jul28_b6,fac3,rawWW,cpgrb,,2021-07-28 09:05:00,2021-07-28 09:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-28
fac3_2021Jul30_b6,fac3,rawWW,cpgrb,,2021-07-30 09:10:00,2021-07-30 10:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-30
fac3_2021Aug04_b6,fac3,rawWW,cpgrb,,2021-08-04 09:00:00,2021-08-04 09:50:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-04
fac3_2021Aug06_b6,fac3,rawWW,cpgrb,,2021-08-06 09:00:00,2021-08-06 09:50:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-06
fac3_2021Aug11_b6,fac3,rawWW,cpgrb,,2021-08-11 09:10:00,2021-08-11 10:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-11
fac3_2021Aug13_b6,fac3,rawWW,cpgrb,,2021-08-13 09:10:00,2021-08-13 10:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-13
fac3_2021Aug18_b6,fac3,rawWW,cpgrb,,2021-08-18 09:10:00,2021-08-18 10:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-18
fac3_2021Aug20_b6,fac3,rawWW,cpgrb,,2021-08-20 09:05:00,2021-08-20 09:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-20
fac3_2021Aug25_b6,fac3,rawWW,cpgrb,,2021-08-25 09:05:00,2021-08-25 09:45:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-25
fac3_2021Aug27_b5,fac3,rawWW,cpgrb,,2021-08-27 09:10:00,2021-08-27 09:50:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-27
fac3_2021Sep01_b6,fac3,rawWW,cpgrb,,2021-09-01 09:00:00,2021-09-01 10:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-09-01
fac3_2021Sep03_b5,fac3,rawWW,cpgrb,,2021-09-03 09:05:00,2021-09-03 09:45:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-09-03
fac3_2021Sep08_b6,fac3,rawWW,cpgrb,,2021-09-08 08:50:00,2021-09-08 09:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-09-08
fac3_2021Sep10_b5,fac3,rawWW,cpgrb,,2021-09-10 09:20:00,2021-09-10 10:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-09-10
fac3_2021Sep15_b5,fac3,rawWW,cpgrb,,2021-09-15 09:10:00,2021-09-15 09:50:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-09-15
fac3_2021Sep17_b6,fac3,rawWW,cpgrb,,2021-09-17 09:00:00,2021-09-17 09:50:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-09-17
fac3_2021Sep24_b6,fac3,rawWW,cpgrb,,2021-09-24 08:55:00,2021-09-24 09:45:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-09-24
fac5_2021Jan27_g,fac5,rawWW,grb,2021-01-27 10:30:00,,,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-01-27
fac5_2021Feb11_b6,fac5,rawWW,cpgrb,,2021-02-11 08:05:00,2021-02-11 08:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-02-11
fac5_2021Feb23_b6,fac5,rawWW,cpgrb,,2021-02-23 07:30:00,2021-02-23 08:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-02-23
fac5_2021Feb25_b3,fac5,rawWW,cpgrb,,2021-02-25 07:30:00,2021-02-25 08:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-02-25
fac5_2021Mar02_b4,fac5,rawWW,cpgrb,,2021-03-02 07:30:00,2021-03-02 08:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-03-02
fac5_2021Mar04_b6,fac5,rawWW,cpgrb,,2021-03-04 07:30:00,2021-03-04 08:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-03-04
fac5_2021Mar09_b6,fac5,rawWW,cpgrb,,2021-03-09 07:30:00,2021-03-09 08:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-03-09
fac5_2021Mar18_b6,fac5,rawWW,cpgrb,,2021-03-18 07:30:00,2021-03-18 08:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-03-18
fac5_2021Mar23_b6,fac5,rawWW,cpgrb,,2021-03-23 07:30:00,2021-03-23 08:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-03-23
fac5_2021Mar25_b5,fac5,rawWW,cpgrb,,2021-03-25 07:30:00,2021-03-25 08:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-03-25
fac5_2021Mar30_b6,fac5,rawWW,cpgrb,,2021-03-30 07:30:00,2021-03-30 08:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-03-30
fac5_2021Apr01_g,fac5,rawWW,grb,2021-04-01 08:30:00,,,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-04-01
fac5_2021Apr08_b5,fac5,rawWW,cpgrb,,2021-04-08 07:30:00,2021-04-08 08:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-04-08
fac5_2021Apr28_b5,fac5,rawWW,cpgrb,,2021-04-28 08:45:00,2021-04-28 09:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-04-28
fac5_2021May11_b9,fac5,rawWW,cpgrb,,2021-05-11 08:20:00,2021-05-11 09:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-11
fac5_2021May13_b9,fac5,rawWW,cpgrb,,2021-05-13 08:20:00,2021-05-13 09:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-13
fac5_2021May18_b6,fac5,rawWW,cpgrb,,2021-05-18 08:25:00,2021-05-18 09:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-18
fac5_2021May20_b6,fac5,rawWW,cpgrb,,2021-05-20 08:15:00,2021-05-20 09:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-20
fac5_2021May25_b6,fac5,rawWW,cpgrb,,2021-05-25 08:25:00,2021-05-25 09:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-25
fac5_2021May27_b6,fac5,rawWW,cpgrb,,2021-05-27 08:15:00,2021-05-27 09:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-27
fac5_2021Jun01_b6,fac5,rawWW,cpgrb,,2021-06-01 08:15:00,2021-06-01 09:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-01
fac5_2021Jun03_b5,fac5,rawWW,cpgrb,,2021-06-03 08:20:00,2021-06-03 09:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-03
fac5_2021Jun08_b6,fac5,rawWW,cpgrb,,2021-06-08 08:15:00,2021-06-08 09:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-08
fac5_2021Jun10_b6,fac5,rawWW,cpgrb,,2021-06-10 08:15:00,2021-06-10 09:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-10
fac5_2021Jun15_b5,fac5,rawWW,cpgrb,,2021-06-15 08:30:00,2021-06-15 09:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-15
fac5_2021Jun17_b6,fac5,rawWW,cpgrb,,2021-06-17 08:20:00,2021-06-17 09:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-17
fac5_2021Jun22_b5,fac5,rawWW,cpgrb,,2021-06-22 08:20:00,2021-06-22 09:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-22
fac5_2021Jun24_b6,fac5,rawWW,cpgrb,,2021-06-24 08:30:00,2021-06-24 09:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-24
fac5_2021Jun29_b6,fac5,rawWW,cpgrb,,2021-06-29 08:15:00,2021-06-29 09:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-29
fac5_2021Jul06_b6,fac5,rawWW,cpgrb,,2021-07-06 08:20:00,2021-07-06 09:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-06
fac5_2021Jul08_b6,fac5,rawWW,cpgrb,,2021-07-08 08:20:00,2021-07-08 09:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-08
fac5_2021Jul15_b6,fac5,rawWW,cpgrb,,2021-07-15 08:20:00,2021-07-15 09:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-15
fac5_2021Jul20_b6,fac5,rawWW,cpgrb,,2021-07-20 08:15:00,2021-07-20 09:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-20
fac5_2021Jul22_b6,fac5,rawWW,cpgrb,,2021-07-22 08:25:00,2021-07-22 09:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-22
fac5_2021Jul27_b6,fac5,rawWW,cpgrb,,2021-07-27 08:10:00,2021-07-27 09:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-27
fac5_2021Jul29_b5,fac5,rawWW,cpgrb,,2021-07-29 08:30:00,2021-07-29 09:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-29
fac5_2021Aug03_b6,fac5,rawWW,cpgrb,,2021-08-03 08:15:00,2021-08-03 09:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-03
fac5_2021Aug05_b6,fac5,rawWW,cpgrb,,2021-08-05 08:20:00,2021-08-05 09:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-05
fac5_2021Aug10_b6,fac5,rawWW,cpgrb,,2021-08-10 08:30:00,2021-08-10 09:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-10
fac5_2021Aug12_b6,fac5,rawWW,cpgrb,,2021-08-12 08:30:00,2021-08-12 09:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-12
fac5_2021Aug16_b6,fac5,rawWW,cpgrb,,2021-08-16 08:30:00,2021-08-16 09:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-16
fac5_2021Aug18_b6,fac5,rawWW,cpgrb,,2021-08-18 08:30:00,2021-08-18 09:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-18
fac5_2021Aug24_b6,fac5,rawWW,cpgrb,,2021-08-24 08:20:00,2021-08-24 09:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-24
fac5_2021Aug26_b6,fac5,rawWW,cpgrb,,2021-08-26 08:20:00,2021-08-26 09:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-26
fac5_2021Aug31_b6,fac5,rawWW,cpgrb,,2021-08-31 08:30:00,2021-08-31 09:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-31
fac5_2021Sep02_b6,fac5,rawWW,cpgrb,,2021-09-02 08:40:00,2021-09-02 09:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-09-02
fac5_2021Sep07_b6,fac5,rawWW,cpgrb,,2021-09-07 08:40:00,2021-09-07 09:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-09-07
fac5_2021Sep09_b6,fac5,rawWW,cpgrb,,2021-09-09 08:30:00,2021-09-09 09:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-09-09
fac5_2021Sep14_b6,fac5,rawWW,cpgrb,,2021-09-14 08:20:00,2021-09-14 09:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-09-14
fac5_2021Sep16_b6,fac5,rawWW,cpgrb,,2021-09-16 08:30:00,2021-09-16 09:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-09-16
fac5_2021Sep21_b6,fac5,rawWW,cpgrb,,2021-09-21 09:20:00,2021-09-21 09:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-09-21
fac5_2021Sep23_b5,fac5,rawWW,cpgrb,,2021-09-23 08:20:00,2021-09-23 09:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-09-23
fac6_2021Mar25_c04,fac6,rawWW,cpTP24h,,2021-03-24 08:30:00,2021-03-25 07:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-03-25
fac6_2021Mar30_c11,fac6,rawWW,cpTP24h,,2021-03-29 08:00:00,2021-03-30 07:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-03-30
fac6_2021Apr01_c24,fac6,rawWW,cpTP24h,,2021-03-31 08:10:00,2021-04-01 07:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-04-01
fac6_2021Apr06_c24,fac6,rawWW,cpTP24h,,2021-04-05 08:30:00,2021-04-06 07:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-04-06
fac6_2021Apr08_c23,fac6,rawWW,cpTP24h,,2021-04-07 08:15:00,2021-04-08 07:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-04-08
fac6_2021Apr13_c24,fac6,rawWW,cpTP24h,,2021-04-12 08:10:00,2021-04-13 07:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-04-13
fac6_2021Apr15_c16,fac6,rawWW,cpTP24h,,2021-04-14 08:15:00,2021-04-15 08:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-04-15
fac6_2021Apr20_c21,fac6,rawWW,cpTP24h,,2021-04-19 08:13:00,2021-04-20 07:13:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-04-20
fac6_2021Apr22_c21,fac6,rawWW,cpTP24h,,2021-04-21 08:10:00,2021-04-22 07:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-04-22
fac6_2021Apr27_c20,fac6,rawWW,cpTP24h,,2021-04-26 08:12:00,2021-04-27 07:12:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-04-27
fac6_2021Apr29_c22,fac6,rawWW,cpTP24h,,2021-04-28 08:10:00,2021-04-29 07:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-04-29
fac6_2021May04_c20,fac6,rawWW,cpTP24h,,2021-05-03 08:10:00,2021-05-04 07:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-04
fac6_2021May06_c21,fac6,rawWW,cpTP24h,,2021-05-05 08:07:00,2021-05-06 07:07:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-06
fac6_2021May11_c19,fac6,rawWW,cpTP24h,,2021-05-10 08:30:00,2021-05-11 07:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-11
fac6_2021May13_c17,fac6,rawWW,cpTP24h,,2021-05-12 08:22:00,2021-05-13 07:22:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-13
fac6_2021May18_c18,fac6,rawWW,cpTP24h,,2021-05-17 08:05:00,2021-05-18 07:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-18
fac6_2021May20_c23,fac6,rawWW,cpTP24h,,2021-05-19 08:02:00,2021-05-20 07:02:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-20
fac6_2021May26_c24,fac6,rawWW,cpTP24h,,2021-05-25 08:10:00,2021-05-26 07:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-26
fac6_2021May27_c20,fac6,rawWW,cpTP24h,,2021-05-26 08:25:00,2021-05-27 07:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-27
fac6_2021Jun01_c19,fac6,rawWW,cpTP24h,,2021-05-31 08:08:00,2021-06-01 07:08:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-01
fac6_2021Jun03_c15,fac6,rawWW,cpTP24h,,2021-06-02 08:05:00,2021-06-03 07:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-03
fac6_2021Jun08_c24,fac6,rawWW,cpTP24h,,2021-06-07 08:10:00,2021-06-08 07:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-08
fac6_2021Jun10_c9,fac6,rawWW,cpTP24h,,2021-06-09 08:10:00,2021-06-10 07:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-10
fac6_2021Jun15_c13,fac6,rawWW,cpTP24h,,2021-06-14 08:13:00,2021-06-15 07:13:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-15
fac6_2021Jun17_c10,fac6,rawWW,cpTP24h,,2021-06-16 08:20:00,2021-06-17 07:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-17
fac6_2021Jun22_c23,fac6,rawWW,cpTP24h,,2021-06-21 08:10:00,2021-06-22 07:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-22
fac6_2021Jun24_c15,fac6,rawWW,cpTP24h,,2021-06-23 08:10:00,2021-06-24 07:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-24
fac6_2021Jun29_c22,fac6,rawWW,cpTP24h,,2021-06-28 08:10:00,2021-06-29 07:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-29
fac6_2021Jun30_c10,fac6,rawWW,cpTP24h,,2021-06-29 08:15:00,2021-06-30 07:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-30
fac6_2021Jul06_c24,fac6,rawWW,cpTP24h,,2021-07-05 08:10:00,2021-07-06 07:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-06
fac6_2021Jul08_c21,fac6,rawWW,cpTP24h,,2021-07-07 08:05:00,2021-07-08 07:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-08
fac6_2021Jul13_c9,fac6,rawWW,cpTP24h,,2021-07-12 08:05:00,2021-07-13 07:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-13
fac6_2021Jul15_c16,fac6,rawWW,cpTP24h,,2021-07-14 08:05:00,2021-07-15 07:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-15
fac6_2021Jul20_c17,fac6,rawWW,cpTP24h,,2021-07-19 08:05:00,2021-07-20 07:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-20
fac6_2021Jul22_c14,fac6,rawWW,cpTP24h,,2021-07-21 08:10:00,2021-07-22 07:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-22
fac6_2021Jul27_c21,fac6,rawWW,cpTP24h,,2021-07-26 08:05:00,2021-07-27 07:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-27
fac6_2021Jul29_c17,fac6,rawWW,cpTP24h,,2021-07-28 08:10:00,2021-07-29 07:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-29
fac6_2021Aug04_c19,fac6,rawWW,cpTP24h,,2021-08-03 08:10:00,2021-08-04 07:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-04
